smiles,gap_reward,sim_reward,reward,C,uncertainty
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sc(Br)cc6cc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc%10sc(Br)cc%10cc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.9148908296357874,0.25862068965517243,-3.5959253123944084,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sc(Br)cc6cc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc%10sc(Br)cc%10cc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.9148908296357874,0.25862068965517243,-3.5959253123944084,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(C(F)(F)F)ccc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc(C(F)(F)F)ccc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.8827806273426413,0.26548672566371684,-3.608444344156801,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(Cl)c(Br)cc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc(Cl)c(Br)cc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.9185635852845935,0.2857142857142857,-3.7757064424274507,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sc(Br)cc6cc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc%10sc(Br)cc%10cc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.9148908296357874,0.25862068965517243,-3.5959253123944084,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(C(F)(F)F)ccc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc(C(F)(F)F)ccc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.8827806273426413,0.26548672566371684,-3.608444344156801,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sc(Br)cc6cc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc%10sc(Br)cc%10cc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.9148908296357874,0.25862068965517243,-3.5959253123944084,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sc(Br)cc6cc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc%10sc(Br)cc%10cc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.9148908296357874,0.25862068965517243,-3.5959253123944084,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(C(F)(F)F)ccc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc(C(F)(F)F)ccc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.8827806273426413,0.26548672566371684,-3.608444344156801,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sc(Br)cc6cc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc%10sc(Br)cc%10cc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.9148908296357874,0.25862068965517243,-3.5959253123944084,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sc(Br)cc6cc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc%10sc(Br)cc%10cc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.9148908296357874,0.25862068965517243,-3.5959253123944084,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(C(F)(F)F)ccc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc(C(F)(F)F)ccc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.8827806273426413,0.26548672566371684,-3.608444344156801,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sc(Br)cc6cc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc%10sc(Br)cc%10cc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.9148908296357874,0.25862068965517243,-3.5959253123944084,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sc(Br)cc6cc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc%10sc(Br)cc%10cc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.9148908296357874,0.25862068965517243,-3.5959253123944084,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(C(F)(F)F)ccc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc(C(F)(F)F)ccc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.8827806273426413,0.26548672566371684,-3.608444344156801,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sc(Br)cc6cc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc%10sc(Br)cc%10cc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.9148908296357874,0.25862068965517243,-3.5959253123944084,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sc(Br)cc6cc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc%10sc(Br)cc%10cc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.9148908296357874,0.25862068965517243,-3.5959253123944084,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(C(F)(F)F)ccc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc(C(F)(F)F)ccc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.8827806273426413,0.26548672566371684,-3.608444344156801,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sc(Br)cc6cc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc%10sc(Br)cc%10cc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.9148908296357874,0.25862068965517243,-3.5959253123944084,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(C(F)(F)F)ccc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc(C(F)(F)F)ccc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.8827806273426413,0.26548672566371684,-3.608444344156801,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sc(Br)cc6cc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc%10sc(Br)cc%10cc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.9148908296357874,0.25862068965517243,-3.5959253123944084,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc(F)c(F)cc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.9091673449540383,0.27522935779816515,-3.698158170642112,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sc(Br)cc6cc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc%10sc(Br)cc%10cc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.9148908296357874,0.25862068965517243,-3.5959253123944084,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(C(F)(F)F)ccc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc(C(F)(F)F)ccc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.8827806273426413,0.26548672566371684,-3.608444344156801,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sc(Br)cc6cc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc%10sc(Br)cc%10cc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.9148908296357874,0.25862068965517243,-3.5959253123944084,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sc(Br)cc6cc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc%10sc(Br)cc%10cc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.9148908296357874,0.25862068965517243,-3.5959253123944084,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(C(F)(F)F)ccc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc(C(F)(F)F)ccc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.8827806273426413,0.26548672566371684,-3.608444344156801,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sc(Br)cc6cc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc%10sc(Br)cc%10cc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.9148908296357874,0.25862068965517243,-3.5959253123944084,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(Br)c(Cl)cc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc(Br)c(Cl)cc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.8901631680211293,0.2857142857142857,-3.7473060251639865,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sc(Br)cc6cc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc%10sc(Br)cc%10cc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.9148908296357874,0.25862068965517243,-3.5959253123944084,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(C(F)(F)F)ccc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc(C(F)(F)F)ccc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.8827806273426413,0.26548672566371684,-3.608444344156801,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sc(Br)cc6cc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc%10sc(Br)cc%10cc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.9148908296357874,0.25862068965517243,-3.5959253123944084,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cscc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cscc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.9231043655145283,0.29245283018867924,-3.8240477617409434,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(C(F)(F)F)ccc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc(C(F)(F)F)ccc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.8827806273426413,0.26548672566371684,-3.608444344156801,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sc(Br)cc6cc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc%10sc(Br)cc%10cc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.9148908296357874,0.25862068965517243,-3.5959253123944084,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sc(Br)cc6cc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc%10sc(Br)cc%10cc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.9148908296357874,0.25862068965517243,-3.5959253123944084,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(Br)c(Br)cc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc(Br)c(Br)cc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.8923196753232148,0.28703703703703703,-3.7580604160639552,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(C(F)(F)F)ccc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc(C(F)(F)F)ccc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.8827806273426413,0.26548672566371684,-3.608444344156801,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sc(Br)cc6cc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc%10sc(Br)cc%10cc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.9148908296357874,0.25862068965517243,-3.5959253123944084,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sc(Br)cc6cc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc%10sc(Br)cc%10cc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.9148908296357874,0.25862068965517243,-3.5959253123944084,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(C(F)(F)F)ccc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc(C(F)(F)F)ccc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.8827806273426413,0.26548672566371684,-3.608444344156801,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sc(Br)cc6cc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc%10sc(Br)cc%10cc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.9148908296357874,0.25862068965517243,-3.5959253123944084,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sc(Br)cc6cc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc%10sc(Br)cc%10cc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.9148908296357874,0.25862068965517243,-3.5959253123944084,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sccc6cc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc%10sccc%10cc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.9432762954133893,0.2743362831858407,-3.726462136121354,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(C(F)(F)F)ccc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc(C(F)(F)F)ccc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.8827806273426413,0.26548672566371684,-3.608444344156801,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sc(Br)cc6cc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc%10sc(Br)cc%10cc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.9148908296357874,0.25862068965517243,-3.5959253123944084,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sc(Br)cc6cc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc%10sc(Br)cc%10cc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.9148908296357874,0.25862068965517243,-3.5959253123944084,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(C(F)(F)F)ccc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc(C(F)(F)F)ccc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.8827806273426413,0.26548672566371684,-3.608444344156801,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sc(Br)cc6cc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc%10sc(Br)cc%10cc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.9148908296357874,0.25862068965517243,-3.5959253123944084,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(C(F)(F)F)ccc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc(C(F)(F)F)ccc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.8827806273426413,0.26548672566371684,-3.608444344156801,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sc(Br)cc6cc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc%10sc(Br)cc%10cc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.9148908296357874,0.25862068965517243,-3.5959253123944084,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sc(Br)cc6cc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc%10sc(Br)cc%10cc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.9148908296357874,0.25862068965517243,-3.5959253123944084,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(C(F)(F)F)ccc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc(C(F)(F)F)ccc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.8827806273426413,0.26548672566371684,-3.608444344156801,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sc(Br)cc6cc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc%10sc(Br)cc%10cc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.9148908296357874,0.25862068965517243,-3.5959253123944084,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sc(Br)cc6cc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc%10sc(Br)cc%10cc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.9148908296357874,0.25862068965517243,-3.5959253123944084,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc(F)c(F)cc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.9091673449540383,0.27522935779816515,-3.698158170642112,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(C(F)(F)F)ccc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc(C(F)(F)F)ccc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.8827806273426413,0.26548672566371684,-3.608444344156801,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sc(Br)cc6cc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc%10sc(Br)cc%10cc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.9148908296357874,0.25862068965517243,-3.5959253123944084,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sc(Br)cc6cc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc%10sc(Br)cc%10cc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.9148908296357874,0.25862068965517243,-3.5959253123944084,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(C(F)(F)F)ccc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc(C(F)(F)F)ccc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.8827806273426413,0.26548672566371684,-3.608444344156801,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sc(Br)cc6cc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc%10sc(Br)cc%10cc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.9148908296357874,0.25862068965517243,-3.5959253123944084,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sc(Br)cc6cc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc%10sc(Br)cc%10cc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.9148908296357874,0.25862068965517243,-3.5959253123944084,0.53,0
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(C(F)(F)F)ccc5C4=C(C#N)C#N)c4nsnc34)[nH]2)oc2c1oc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc(C(F)(F)F)ccc9C8=C(C#N)C#N)c8nsnc78)[nH]6)c(C)c5oc4c3c3ccccc3c12,1.8827806273426413,0.26548672566371684,-3.608444344156801,0.53,0
